groupSize,theta,lambda,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90
10.,6.,0.01,0.33172,0.3339,0.39018,0.43827,0.47289,0.50039,0.52221,0.54075,0.5563,0.56998,0.58032,0.59132,0.60098,0.60963,0.61803,0.62322,0.63211,0.63667,0.64226,0.64845,0.6521,0.65821,0.66201,0.66636,0.66951,0.6733,0.6758,0.67899,0.68284,0.68572,0.68961,0.69263,0.69576,0.6976,0.70069,0.70292,0.70512,0.70676,0.70906,0.71084,0.14539,0.15376,0.16162,0.16925,0.17648,0.18298,0.18899,0.19523,0.20037,0.20592,0.21011,0.21616,0.21985,0.22436,0.2282,0.23299,0.23656,0.2407,0.24438,0.24859,0.25197,0.25686,0.25958,0.26277,0.26676,0.26979,0.27412,0.27657,0.27934,0.28299,0.2859,0.28871,0.29221,0.29501,0.29892,0.30189,0.30394,0.30675,0.30972,0.31298,0.31497,0.31742,0.32009,0.32277,0.32554,0.32694,0.32895,0.33187,0.33418,0.33622
30.,6.,0.01,0.33267,0.33291333333333334,0.38867666666666667,0.43917,0.47844,0.50862,0.5324633333333333,0.5514466666666666,0.56742,0.5817533333333333,0.59256,0.60422,0.6144233333333333,0.6219433333333333,0.6294833333333333,0.63676,0.6434166666666666,0.6488766666666667,0.6542633333333333,0.6600133333333333,0.6651266666666666,0.66951,0.6737166666666666,0.6775466666666666,0.68139,0.6852466666666667,0.68867,0.6921566666666666,0.6957866666666667,0.6985666666666667,0.7013033333333333,0.7040333333333333,0.7070066666666667,0.70973,0.7119933333333334,0.7142466666666667,0.7156933333333333,0.7177766666666666,0.7204666666666667,0.7215633333333333,0.13825,0.14675,0.15413333333333334,0.16121,0.16793666666666668,0.17390666666666665,0.17940333333333333,0.18470333333333333,0.18945333333333333,0.19388666666666668,0.19815333333333332,0.20238333333333333,0.2064,0.21068666666666666,0.21469,0.21837,0.22208,0.22574333333333332,0.22869333333333333,0.23234,0.23477,0.23847666666666667,0.24164666666666668,0.24395333333333333,0.24709,0.25049333333333335,0.25289333333333336,0.25578,0.2591966666666667,0.26193333333333335,0.26394,0.2665766666666667,0.26903333333333335,0.27164,0.27425666666666665,0.27726666666666666,0.27920666666666666,0.2820533333333333,0.28416,0.28696,0.2893366666666667,0.2914366666666667,0.29340666666666665,0.29568,0.29857333333333336,0.30062333333333335,0.30292,0.30507666666666666,0.3069133333333333,0.30999666666666664
3.,0.5,0.1,0.33243333333333336,0.3359666666666667,0.37843333333333334,0.42186666666666667,0.4457333333333333,0.4716,0.491,0.5066666666666667,0.5184333333333333,0.5306666666666666,0.5433,0.5509666666666667,0.5571666666666667,0.5646,0.5685,0.5765,0.5847666666666667,0.5880333333333333,0.5916666666666667,0.5975666666666667,0.6014,0.6035,0.6070666666666666,0.6104333333333334,0.6166,0.6192666666666666,0.6229666666666667,0.6255666666666667,0.6235333333333334,0.6249333333333333,0.6306,0.6326333333333334,0.6330666666666667,0.6382,0.6372333333333333,0.6410666666666667,0.642,0.6459,0.6456,0.6463666666666666,0.1757,0.1972,0.21886666666666665,0.23663333333333333,0.25293333333333334,0.2715,0.28286666666666666,0.2972666666666667,0.3076,0.31776666666666664,0.3289666666666667,0.3384333333333333,0.3484333333333333,0.35596666666666665,0.36406666666666665,0.3737,0.3822333333333333,0.3878,0.3938333333333333,0.4008,0.408,0.41423333333333334,0.42063333333333336,0.42633333333333334,0.4303,0.4326,0.4411333333333333,0.4456,0.45176666666666665,0.4577,0.4614666666666667,0.4651666666666667,0.4640666666666667,0.4717,0.4754333333333333,0.47913333333333336,0.48543333333333333,0.48793333333333333,0.492,0.4942666666666667,0.4997,0.5016666666666667,0.5057666666666667,0.5095,0.5088,0.5162,0.5165666666666666,0.5186333333333333,0.5211,0.5225
10.,0.5,0.1,0.33172,0.33389,0.3811,0.42235,0.45227,0.47619,0.49645,0.51409,0.52891,0.54252,0.5503,0.56029,0.56926,0.57777,0.58383,0.58884,0.59708,0.60117,0.60615,0.61091,0.61459,0.61962,0.6226,0.6266,0.62947,0.63274,0.63632,0.63822,0.64079,0.64159,0.64603,0.64791,0.64988,0.6517,0.65447,0.65531,0.65687,0.65792,0.66112,0.66286,0.1692,0.19193,0.2094,0.2271,0.24259,0.2586,0.27183,0.28596,0.29613,0.30848,0.31946,0.33077,0.33976,0.34863,0.35697,0.36632,0.37537,0.38533,0.39276,0.40133,0.40796,0.41602,0.42157,0.42704,0.43371,0.44058,0.44672,0.45169,0.45739,0.46037,0.46747,0.47303,0.47753,0.48381,0.48811,0.494,0.49602,0.50108,0.50629,0.51028,0.51403,0.51734,0.52073,0.52578,0.52876,0.53222,0.53496,0.53822,0.5402,0.54582
30.,0.5,0.1,0.33267,0.33247,0.3797466666666667,0.42167,0.45618333333333333,0.48275,0.5044666666666666,0.5218133333333334,0.5365366666666667,0.5488666666666666,0.55944,0.56921,0.5792433333333333,0.5843966666666667,0.5921266666666667,0.59815,0.6040766666666667,0.6088966666666666,0.6137066666666666,0.61918,0.6231633333333333,0.6270366666666667,0.6291533333333333,0.6327266666666667,0.63567,0.63891,0.6410933333333333,0.6439866666666667,0.6470766666666666,0.6494633333333333,0.6519033333333333,0.6537266666666667,0.6551766666666666,0.65788,0.66059,0.6623266666666666,0.66275,0.6645233333333334,0.6663766666666666,0.6670033333333333,0.16612333333333335,0.1894,0.20533,0.22077333333333332,0.23427666666666666,0.24960666666666667,0.26054,0.2729433333333333,0.28396666666666665,0.2953366666666667,0.30547,0.31603,0.32630333333333333,0.33499,0.34418,0.35247,0.36205,0.37233,0.37972,0.38803666666666664,0.39518333333333333,0.4041266666666667,0.4113233333333333,0.41868,0.42521333333333333,0.43328,0.43921666666666664,0.4457966666666667,0.4525533333333333,0.45942333333333335,0.4651266666666667,0.47057333333333334,0.47542,0.4823633333333333,0.48703,0.49252666666666667,0.4982333333333333,0.5035733333333333,0.50894,0.51342,0.5165166666666666,0.5206333333333333,0.5246,0.5284566666666667,0.5334166666666667,0.5376133333333334,0.5417966666666667,0.5453133333333333,0.54837,0.5523933333333333
3.,1.,0.1,0.33243333333333336,0.3350666666666667,0.37856666666666666,0.4225,0.4484,0.4742,0.4940333333333333,0.5102666666666666,0.5245333333333333,0.5365666666666666,0.5490666666666667,0.5562,0.5651666666666667,0.5709333333333333,0.5763,0.5833,0.5914,0.5959333333333333,0.599,0.6059666666666667,0.6098333333333333,0.6141333333333333,0.6153333333333333,0.6193,0.6252666666666666,0.628,0.6311666666666667,0.6349666666666667,0.6325333333333333,0.6354333333333333,0.6428,0.6442666666666667,0.6452666666666667,0.6485,0.6498333333333334,0.6528,0.6527,0.6564,0.6566333333333333,0.6570666666666667,0.16973333333333335,0.18996666666666667,0.20983333333333334,0.2273,0.24256666666666668,0.26043333333333335,0.2728333333333333,0.28713333333333335,0.2965333333333333,0.3060333333333333,0.316,0.3253333333333333,0.33416666666666667,0.34323333333333333,0.3530333333333333,0.3611333333333333,0.37056666666666666,0.3769,0.38256666666666667,0.38916666666666666,0.3962,0.4038,0.40953333333333336,0.41523333333333334,0.4204,0.42223333333333335,0.4297666666666667,0.4340333333333333,0.44103333333333333,0.4463666666666667,0.4508666666666667,0.4535,0.4547,0.46163333333333334,0.46573333333333333,0.4701,0.47583333333333333,0.4782,0.48263333333333336,0.48313333333333336,0.4887,0.49243333333333333,0.49656666666666666,0.4987666666666667,0.49933333333333335,0.507,0.5072333333333333,0.5095333333333333,0.5128333333333334,0.5136
10.,1.,0.1,0.33172,0.33348,0.38035,0.42348,0.45595,0.48115,0.50269,0.52164,0.53783,0.55264,0.56222,0.57293,0.58258,0.59138,0.59854,0.60445,0.612,0.6165,0.62158,0.62724,0.63108,0.63584,0.63924,0.64375,0.6472,0.65131,0.65504,0.65675,0.65914,0.66173,0.66554,0.66765,0.66955,0.67143,0.67404,0.67602,0.6784,0.67923,0.68287,0.68319,0.15781,0.17841,0.19555,0.21274,0.2282,0.24204,0.25521,0.26788,0.27871,0.29095,0.30156,0.31283,0.32264,0.33216,0.33977,0.34924,0.35841,0.36873,0.37529,0.3853,0.39264,0.40108,0.40731,0.41326,0.42069,0.42773,0.43405,0.43976,0.44623,0.45056,0.45628,0.46345,0.46872,0.47426,0.47904,0.48599,0.48828,0.49335,0.49895,0.50375,0.50781,0.51137,0.51618,0.52001,0.52454,0.529,0.53259,0.53594,0.53798,0.54282
30.,1.,0.1,0.33267,0.3325033333333333,0.37959,0.4242766666666667,0.46176333333333336,0.49111333333333335,0.5146933333333333,0.5343733333333334,0.5505133333333333,0.5634666666666667,0.5752766666666667,0.58636,0.59679,0.6029333333333333,0.61071,0.6174,0.62387,0.6288666666666667,0.63458,0.6396766666666667,0.6442233333333334,0.6484466666666666,0.65093,0.6546533333333333,0.6573466666666666,0.66126,0.6635766666666667,0.6666733333333333,0.6699133333333334,0.6723966666666666,0.6748066666666667,0.6767633333333334,0.6783866666666667,0.6812066666666666,0.6835366666666667,0.6852833333333334,0.6861333333333334,0.68834,0.6904166666666667,0.69094,0.15354,0.17456666666666668,0.19026333333333334,0.20404666666666665,0.21751666666666666,0.23085,0.24157333333333333,0.2536333333333333,0.26391,0.27481333333333335,0.2844233333333333,0.29426,0.30460333333333334,0.31347,0.32301,0.3308966666666667,0.34029333333333334,0.35076,0.35868333333333335,0.36727333333333334,0.3754533333333333,0.3843433333333333,0.39174,0.40008,0.4074933333333333,0.4158133333333333,0.4225833333333333,0.43008,0.43753,0.4449133333333333,0.4508433333333333,0.45740333333333333,0.46323,0.4699333333333333,0.4757266666666667,0.48223666666666665,0.4877166666666667,0.49404,0.4998033333333333,0.5053933333333334,0.5089733333333334,0.5138033333333333,0.5181033333333334,0.5233,0.52863,0.5338,0.5385466666666666,0.54311,0.5468933333333333,0.55092
3.,3.,0.1,0.33243333333333336,0.3347,0.3778666666666667,0.42343333333333333,0.4527,0.4806666666666667,0.5031,0.5228666666666667,0.5370666666666667,0.5522,0.5654333333333333,0.5749333333333333,0.5854,0.5911666666666666,0.5997,0.6077666666666667,0.6163333333333333,0.6207333333333334,0.6281666666666667,0.6315,0.6366666666666667,0.6417333333333334,0.6449,0.6519333333333334,0.6544333333333333,0.6607333333333333,0.6639,0.6670666666666667,0.6673666666666667,0.6689666666666667,0.6737666666666666,0.6786,0.6793,0.6824333333333333,0.6845333333333333,0.688,0.6899,0.6929,0.6942333333333334,0.6973666666666667,0.15016666666666667,0.16373333333333334,0.1807,0.19333333333333333,0.2037,0.2167,0.22853333333333334,0.23933333333333334,0.24966666666666668,0.25793333333333335,0.266,0.2765666666666667,0.28386666666666666,0.2906666666666667,0.2991,0.3078,0.3136,0.32106666666666667,0.32626666666666665,0.3318333333333333,0.3410666666666667,0.34676666666666667,0.35256666666666664,0.3595333333333333,0.3643,0.36883333333333335,0.37256666666666666,0.378,0.38353333333333334,0.3885,0.3923333333333333,0.39826666666666666,0.3985,0.40596666666666664,0.40946666666666665,0.4135,0.4191,0.42113333333333336,0.42606666666666665,0.4274,0.43166666666666664,0.4347,0.43903333333333333,0.44243333333333335,0.4436,0.45066666666666666,0.45266666666666666,0.45653333333333335,0.4611,0.4616
10.,3.,0.1,0.33172,0.33393,0.38094,0.4274,0.46517,0.49763,0.52596,0.54925,0.56906,0.5878,0.60077,0.61392,0.62556,0.63729,0.64607,0.65337,0.66247,0.66974,0.67602,0.68518,0.68975,0.69418,0.69951,0.70414,0.7098,0.71471,0.71828,0.72088,0.72557,0.72961,0.73296,0.73554,0.73931,0.74117,0.74401,0.74705,0.74921,0.75194,0.75495,0.75672,0.12105,0.13437,0.14654,0.15754,0.16848,0.17969,0.18939,0.19915,0.20807,0.21696,0.22513,0.23354,0.24161,0.25047,0.25571,0.26444,0.27223,0.27957,0.28533,0.29433,0.30061,0.30865,0.31421,0.31941,0.32778,0.33301,0.34061,0.34588,0.35292,0.35771,0.36486,0.37105,0.377,0.3826,0.38908,0.39517,0.39928,0.40586,0.41082,0.41548,0.42106,0.42679,0.43226,0.43639,0.44104,0.44538,0.45112,0.45592,0.4604,0.46404
