ID,waitingBonus,machine,result,latency_ms,performance,condition,expNum,amazonID,room,round,socialFreq0,socialFreq1,socialFreq2,optimalChoice,groupSize,sizeCategory,room_sorted_by_size,Freq_poor,Freq_firstBest,Freq_secondBest,taskDifficulty
QNAYgk0SADm11areAAAA,0,2,0.017,13,2,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,29,0,0,1,1,1,1,mainRoom1_1_25,0,1,0,25%
eyU_zQTUQrF-5P41AAAF,0,2,0.0196,28,2,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,4,0,0,1,1,1,1,subRoom1_1_25_6,0,1,0,25%
d1F9OA-R8fSAnSwuAAAE,0,2,0.0218,55,2,1,1,A2NX7CFCV3MUOS,subRoom1_1_25_5,5,1,0,0,1,1,1,subRoom1_1_25_5,0,0,1,25%
4S0R3jYlk7D2aP_jAAAC,0,1,0.009,80,1,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,9,0,0,1,0,1,1,subRoom1_1_25_3,0,1,0,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.0118,68,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,6,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
QNAYgk0SADm11areAAAA,0,0,0.0052,13,1,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,30,0,0,1,0,1,1,mainRoom1_1_25,0,1,0,25%
Z6OmNkKi50Y0pd2bAAAH,0,0,3e-04,35,1,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,1,0,0,0,0,0,1,subRoom1_1_25_8,0,0,0,25%
eyU_zQTUQrF-5P41AAAF,0,2,0.0191,29,2,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,5,0,0,1,1,1,1,subRoom1_1_25_6,0,1,0,25%
xJEzNL5NUMtS9ThfAAAG,0,2,0.0314,71,2,1,1,A3EBUBRYCKB6AF,subRoom1_1_25_7,4,1,0,0,1,1,1,subRoom1_1_25_7,0,0,1,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.0201,68,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,7,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
QNAYgk0SADm11areAAAA,0,2,0.0208,13,2,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,31,1,0,0,1,1,1,mainRoom1_1_25,0,0,1,25%
4S0R3jYlk7D2aP_jAAAC,0,0,0.0074,80,1,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,10,0,1,0,0,1,1,subRoom1_1_25_3,1,0,0,25%
d1F9OA-R8fSAnSwuAAAE,0,2,0.0129,54,2,1,1,A2NX7CFCV3MUOS,subRoom1_1_25_5,6,0,0,1,1,1,1,subRoom1_1_25_5,0,1,0,25%
Z6OmNkKi50Y0pd2bAAAH,0,1,0.001,38,1,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,2,1,0,0,0,1,1,subRoom1_1_25_8,0,0,1,25%
eyU_zQTUQrF-5P41AAAF,0,2,0.0122,28,2,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,6,0,0,1,1,1,1,subRoom1_1_25_6,0,1,0,25%
xJEzNL5NUMtS9ThfAAAG,0,1,0.0039,73,1,1,1,A3EBUBRYCKB6AF,subRoom1_1_25_7,5,0,0,1,0,1,1,subRoom1_1_25_7,0,1,0,25%
QNAYgk0SADm11areAAAA,0,2,0.0132,12,2,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,32,0,0,1,1,1,1,mainRoom1_1_25,0,1,0,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.014,70,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,8,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
Aw8BlIOlnATA4VXKAAAB,0,2,0.0185,93,2,1,1,A142ZRU284W9O,subRoom1_1_25_2,10,1,0,0,1,1,1,subRoom1_1_25_2,0,0,1,25%
4S0R3jYlk7D2aP_jAAAC,0,2,0.0225,81,2,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,11,1,0,0,1,1,1,subRoom1_1_25_3,0,0,1,25%
Z6OmNkKi50Y0pd2bAAAH,0,2,0.0247,39,2,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,3,0,1,0,1,1,1,subRoom1_1_25_8,1,0,0,25%
d1F9OA-R8fSAnSwuAAAE,0,1,0.0042,83,1,1,1,A2NX7CFCV3MUOS,subRoom1_1_25_5,7,0,0,1,0,1,1,subRoom1_1_25_5,0,1,0,25%
QNAYgk0SADm11areAAAA,0,2,0.0253,13,2,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,33,0,0,1,1,1,1,mainRoom1_1_25,0,1,0,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.0214,68,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,9,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
Aw8BlIOlnATA4VXKAAAB,0,2,0.0189,85,2,1,1,A142ZRU284W9O,subRoom1_1_25_2,11,0,0,1,1,1,1,subRoom1_1_25_2,0,1,0,25%
xJEzNL5NUMtS9ThfAAAG,0,1,0.0113,66,1,1,1,A3EBUBRYCKB6AF,subRoom1_1_25_7,6,0,1,0,0,1,1,subRoom1_1_25_7,1,0,0,25%
eyU_zQTUQrF-5P41AAAF,0,0,0.0177,26,1,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,7,0,0,1,0,1,1,subRoom1_1_25_6,0,1,0,25%
4S0R3jYlk7D2aP_jAAAC,0,2,0.019,83,2,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,12,0,0,1,1,1,1,subRoom1_1_25_3,0,1,0,25%
Z6OmNkKi50Y0pd2bAAAH,0,2,0.0182,42,2,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,4,0,0,1,1,1,1,subRoom1_1_25_8,0,1,0,25%
d1F9OA-R8fSAnSwuAAAE,0,2,0.0179,54,2,1,1,A2NX7CFCV3MUOS,subRoom1_1_25_5,8,0,1,0,1,1,1,subRoom1_1_25_5,1,0,0,25%
QNAYgk0SADm11areAAAA,0,2,0.0246,13,2,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,34,0,0,1,1,1,1,mainRoom1_1_25,0,1,0,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.0275,68,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,10,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
Z6OmNkKi50Y0pd2bAAAH,0,2,0.0113,43,2,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,5,0,0,1,1,1,1,subRoom1_1_25_8,0,1,0,25%
eyU_zQTUQrF-5P41AAAF,0,0,0,29,1,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,8,1,0,0,0,1,1,subRoom1_1_25_6,0,0,1,25%
4S0R3jYlk7D2aP_jAAAC,0,2,0.0189,81,2,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,13,0,0,1,1,1,1,subRoom1_1_25_3,0,1,0,25%
xJEzNL5NUMtS9ThfAAAG,0,2,0.0191,71,2,1,1,A3EBUBRYCKB6AF,subRoom1_1_25_7,7,0,1,0,1,1,1,subRoom1_1_25_7,1,0,0,25%
d1F9OA-R8fSAnSwuAAAE,0,0,0.0099,50,1,1,1,A2NX7CFCV3MUOS,subRoom1_1_25_5,9,0,0,1,0,1,1,subRoom1_1_25_5,0,1,0,25%
Aw8BlIOlnATA4VXKAAAB,0,2,0.0151,97,2,1,1,A142ZRU284W9O,subRoom1_1_25_2,12,0,0,1,1,1,1,subRoom1_1_25_2,0,1,0,25%
QNAYgk0SADm11areAAAA,0,2,0.0256,12,2,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,35,0,0,1,1,1,1,mainRoom1_1_25,0,1,0,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.0127,70,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,11,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
Z6OmNkKi50Y0pd2bAAAH,0,0,0.0172,37,1,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,6,0,0,1,0,1,1,subRoom1_1_25_8,0,1,0,25%
eyU_zQTUQrF-5P41AAAF,0,1,0.0059,29,1,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,9,1,0,0,0,1,1,subRoom1_1_25_6,0,0,1,25%
4S0R3jYlk7D2aP_jAAAC,0,2,0.0139,80,2,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,14,0,0,1,1,1,1,subRoom1_1_25_3,0,1,0,25%
d1F9OA-R8fSAnSwuAAAE,0,2,0.0178,53,2,1,1,A2NX7CFCV3MUOS,subRoom1_1_25_5,10,1,0,0,1,1,1,subRoom1_1_25_5,0,0,1,25%
Aw8BlIOlnATA4VXKAAAB,0,2,0.0285,90,2,1,1,A142ZRU284W9O,subRoom1_1_25_2,13,0,0,1,1,1,1,subRoom1_1_25_2,0,1,0,25%
xJEzNL5NUMtS9ThfAAAG,0,0,0.0097,70,1,1,1,A3EBUBRYCKB6AF,subRoom1_1_25_7,8,0,0,1,0,1,1,subRoom1_1_25_7,0,1,0,25%
QNAYgk0SADm11areAAAA,0,2,0.0124,13,2,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,36,0,0,1,1,1,1,mainRoom1_1_25,0,1,0,25%
Z6OmNkKi50Y0pd2bAAAH,0,2,0.0109,38,2,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,7,1,0,0,1,1,1,subRoom1_1_25_8,0,0,1,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.0155,70,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,12,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
eyU_zQTUQrF-5P41AAAF,0,2,0.0232,29,2,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,10,0,1,0,1,1,1,subRoom1_1_25_6,1,0,0,25%
4S0R3jYlk7D2aP_jAAAC,0,2,0.0159,82,2,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,15,0,0,1,1,1,1,subRoom1_1_25_3,0,1,0,25%
Aw8BlIOlnATA4VXKAAAB,0,2,0.019,96,2,1,1,A142ZRU284W9O,subRoom1_1_25_2,14,0,0,1,1,1,1,subRoom1_1_25_2,0,1,0,25%
Z6OmNkKi50Y0pd2bAAAH,0,0,0.0115,39,1,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,8,0,0,1,0,1,1,subRoom1_1_25_8,0,1,0,25%
xJEzNL5NUMtS9ThfAAAG,0,1,0.007,73,1,1,1,A3EBUBRYCKB6AF,subRoom1_1_25_7,9,1,0,0,0,1,1,subRoom1_1_25_7,0,0,1,25%
QNAYgk0SADm11areAAAA,0,1,0.0028,14,1,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,37,0,0,1,0,1,1,mainRoom1_1_25,0,1,0,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.0161,72,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,13,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
d1F9OA-R8fSAnSwuAAAE,0,2,0.0247,53,2,1,1,A2NX7CFCV3MUOS,subRoom1_1_25_5,11,0,0,1,1,1,1,subRoom1_1_25_5,0,1,0,25%
h1WZuH4wet6PSQa2AAAJ,0,0,0.0098,27,1,1,1,AJ34WB9Z37ILU,subRoom1_1_25_10,1,0,0,0,0,0,1,subRoom1_1_25_10,0,0,0,25%
eyU_zQTUQrF-5P41AAAF,0,2,0.015,29,2,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,11,0,0,1,1,1,1,subRoom1_1_25_6,0,1,0,25%
Aw8BlIOlnATA4VXKAAAB,0,2,0.0205,98,2,1,1,A142ZRU284W9O,subRoom1_1_25_2,15,0,0,1,1,1,1,subRoom1_1_25_2,0,1,0,25%
4S0R3jYlk7D2aP_jAAAC,0,2,0.0148,80,2,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,16,0,0,1,1,1,1,subRoom1_1_25_3,0,1,0,25%
QNAYgk0SADm11areAAAA,0,2,0.0086,13,2,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,38,0,1,0,1,1,1,mainRoom1_1_25,1,0,0,25%
Z6OmNkKi50Y0pd2bAAAH,0,0,0.0055,36,1,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,9,1,0,0,0,1,1,subRoom1_1_25_8,0,0,1,25%
xJEzNL5NUMtS9ThfAAAG,0,2,0.011,74,2,1,1,A3EBUBRYCKB6AF,subRoom1_1_25_7,10,0,1,0,1,1,1,subRoom1_1_25_7,1,0,0,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.0069,72,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,14,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
d1F9OA-R8fSAnSwuAAAE,0,0,0.0045,50,1,1,1,A2NX7CFCV3MUOS,subRoom1_1_25_5,12,0,0,1,0,1,1,subRoom1_1_25_5,0,1,0,25%
eyU_zQTUQrF-5P41AAAF,0,2,0.0155,28,2,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,12,0,0,1,1,1,1,subRoom1_1_25_6,0,1,0,25%
h1WZuH4wet6PSQa2AAAJ,0,1,0,23,1,1,1,AJ34WB9Z37ILU,subRoom1_1_25_10,2,1,0,0,0,1,1,subRoom1_1_25_10,0,0,1,25%
Aw8BlIOlnATA4VXKAAAB,0,2,0.0213,97,2,1,1,A142ZRU284W9O,subRoom1_1_25_2,16,0,0,1,1,1,1,subRoom1_1_25_2,0,1,0,25%
4S0R3jYlk7D2aP_jAAAC,0,2,0.015,81,2,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,17,0,0,1,1,1,1,subRoom1_1_25_3,0,1,0,25%
Z6OmNkKi50Y0pd2bAAAH,0,1,0.0105,36,1,1,1,A3G7GSX2R7723Z,subRoom1_1_25_8,10,1,0,0,0,1,1,subRoom1_1_25_8,0,0,1,25%
QNAYgk0SADm11areAAAA,0,2,0.0246,12,2,1,1,A3GX1M6BYHJOYC,mainRoom1_1_25,39,0,0,1,1,1,1,mainRoom1_1_25,0,1,0,25%
CDvI-2TJCMAEs_QeAAAD,0,2,0.0123,68,2,1,1,A31VV1PIYCL1TW,subRoom1_1_25_4,15,0,0,1,1,1,1,subRoom1_1_25_4,0,1,0,25%
_AgnalHob7KOgo3WAAAL,0,0,0,81,1,1,1,A25JU9QH52Q850,subRoom1_1_25_11,1,0,0,0,0,0,1,subRoom1_1_25_11,0,0,0,25%
eyU_zQTUQrF-5P41AAAF,0,2,0.0233,25,2,1,1,A3H9A9RWEEL8FY,subRoom1_1_25_6,13,0,0,1,1,1,1,subRoom1_1_25_6,0,1,0,25%
xJEzNL5NUMtS9ThfAAAG,0,1,0.0071,70,1,1,1,A3EBUBRYCKB6AF,subRoom1_1_25_7,11,0,0,1,0,1,1,subRoom1_1_25_7,0,1,0,25%
h1WZuH4wet6PSQa2AAAJ,0,2,0.0168,25,2,1,1,AJ34WB9Z37ILU,subRoom1_1_25_10,3,0,1,0,1,1,1,subRoom1_1_25_10,1,0,0,25%
Aw8BlIOlnATA4VXKAAAB,0,2,0.0261,98,2,1,1,A142ZRU284W9O,subRoom1_1_25_2,17,0,0,1,1,1,1,subRoom1_1_25_2,0,1,0,25%
4S0R3jYlk7D2aP_jAAAC,0,2,0.0172,84,2,1,1,A1ZF2GZ2ZRV8OY,subRoom1_1_25_3,18,0,0,1,1,1,1,subRoom1_1_25_3,0,1,0,25%
quk-KbWWeO-s3FgEAAAM,0,0,0,72,1,1,1,A1C6BL1O5L5LA9,subRoom1_1_25_12,1,0,0,0,0,0,1,subRoom1_1_25_12,0,0,0,25%
