ID,waitingBonus,machine,result,latency_ms,performance,condition,expNum,amazonID,room,round,socialFreq0,socialFreq1,socialFreq2,optimalChoice,groupSize,sizeCategory,room_sorted_by_size,Freq_poor,Freq_firstBest,Freq_secondBest,taskDifficulty
Q77Svg-HXZccCrhZAAAA,0,2,0.0213,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,1,0,0,0,1,0,1,mainRoom1_1_50,0,0,0,50%
Q77Svg-HXZccCrhZAAAA,0,1,0.0121,68,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,2,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,0,0.0186,68,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,3,0,1,0,0,1,1,mainRoom1_1_50,1,0,0,50%
Q77Svg-HXZccCrhZAAAA,0,1,0.0205,63,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,4,1,0,0,0,1,1,mainRoom1_1_50,0,0,1,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0271,65,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,5,0,1,0,1,1,1,mainRoom1_1_50,1,0,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0258,66,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,6,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0185,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,7,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,0,0.0097,65,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,8,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,1,0.0142,64,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,9,1,0,0,0,1,1,mainRoom1_1_50,0,0,1,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0265,64,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,10,0,1,0,1,1,1,mainRoom1_1_50,1,0,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.025,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,11,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0254,62,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,12,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0164,66,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,13,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0168,72,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,14,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,1,0.0187,68,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,15,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0304,69,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,16,0,1,0,1,1,1,mainRoom1_1_50,1,0,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0374,76,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,17,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.026,90,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,18,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.025,83,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,19,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0257,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,20,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0208,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,21,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0242,61,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,22,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,0,0.0109,64,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,23,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,1,0.0165,65,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,24,1,0,0,0,1,1,mainRoom1_1_50,0,0,1,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0208,61,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,25,0,1,0,1,1,1,mainRoom1_1_50,1,0,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0237,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,26,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0173,65,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,27,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0226,65,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,28,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0266,65,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,29,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0134,64,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,30,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,1,0.0056,62,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,31,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,0,0.0111,62,1,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,32,0,1,0,0,1,1,mainRoom1_1_50,1,0,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0274,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,33,1,0,0,1,1,1,mainRoom1_1_50,0,0,1,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0289,64,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,34,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0266,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,35,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0195,62,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,36,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0233,62,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,37,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0213,62,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,38,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0208,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,39,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0223,62,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,40,0,0,1,1,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0207,68,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,41,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0229,69,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,42,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0323,72,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,43,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0276,71,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,44,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0251,74,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,45,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0281,86,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,46,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0254,84,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,47,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0283,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,48,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0255,64,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,49,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0346,64,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,50,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0273,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,51,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0278,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,52,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0258,65,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,53,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0407,64,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,54,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.025,62,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,55,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0146,62,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,56,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0181,65,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,57,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.022,66,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,58,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0185,64,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,59,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0241,68,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,60,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0367,69,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,61,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0246,66,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,62,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0219,65,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,63,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0153,63,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,64,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
Q77Svg-HXZccCrhZAAAA,0,2,0.0282,62,2,1,1,A3W6T1WDYXMR3,mainRoom1_1_50,65,0,0,1,0,1,1,mainRoom1_1_50,0,1,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0151,75,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,1,0,0,0,0,0,1,subRoom1_1_50_2,0,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0043,76,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,2,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
D5HYGkxgvCuYegFKAAAC,0,0,0.0108,260,1,1,1,A7BW5SCFKBUCE,subRoom1_1_50_3,1,0,0,0,0,0,1,subRoom1_1_50_3,0,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0159,78,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,3,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
D5HYGkxgvCuYegFKAAAC,0,1,0.0097,179,1,1,1,A7BW5SCFKBUCE,subRoom1_1_50_3,2,1,0,0,0,1,1,subRoom1_1_50_3,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,2,0.0097,79,2,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,4,1,0,0,1,1,1,subRoom1_1_50_2,0,0,1,50%
D5HYGkxgvCuYegFKAAAC,0,2,0.0337,94,2,1,1,A7BW5SCFKBUCE,subRoom1_1_50_3,3,0,1,0,1,1,1,subRoom1_1_50_3,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0219,78,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,5,0,0,1,0,1,1,subRoom1_1_50_2,0,1,0,50%
D5HYGkxgvCuYegFKAAAC,0,2,0.0156,172,2,1,1,A7BW5SCFKBUCE,subRoom1_1_50_3,4,0,0,1,1,1,1,subRoom1_1_50_3,0,1,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0254,81,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,6,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
D5HYGkxgvCuYegFKAAAC,0,1,0.0294,157,1,1,1,A7BW5SCFKBUCE,subRoom1_1_50_3,5,0,0,1,0,1,1,subRoom1_1_50_3,0,1,0,50%
D5HYGkxgvCuYegFKAAAC,0,1,0.0121,220,1,1,1,A7BW5SCFKBUCE,subRoom1_1_50_3,6,0,1,0,0,1,1,subRoom1_1_50_3,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0188,74,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,7,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0081,75,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,8,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
D5HYGkxgvCuYegFKAAAC,0,2,0.0213,220,2,1,1,A7BW5SCFKBUCE,subRoom1_1_50_3,7,0,1,0,1,1,1,subRoom1_1_50_3,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0151,75,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,9,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
D5HYGkxgvCuYegFKAAAC,0,2,0.0147,230,2,1,1,A7BW5SCFKBUCE,subRoom1_1_50_3,8,0,0,1,1,1,1,subRoom1_1_50_3,0,1,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0042,81,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,10,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
D5HYGkxgvCuYegFKAAAC,0,0,0.009,126,1,1,1,A7BW5SCFKBUCE,subRoom1_1_50_3,9,0,0,1,0,1,1,subRoom1_1_50_3,0,1,0,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0199,84,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,11,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0129,79,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,12,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0192,79,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,13,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0152,76,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,14,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.019,78,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,15,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0131,80,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,16,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0109,80,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,17,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0066,78,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,18,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.014,74,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,19,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0173,74,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,20,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0224,74,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,21,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0219,79,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,22,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0214,104,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,23,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0133,99,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,24,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0223,74,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,25,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0235,77,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,26,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0214,77,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,27,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0072,82,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,28,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0101,76,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,29,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0231,74,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,30,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0232,91,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,31,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0145,91,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,32,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0222,75,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,33,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0263,75,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,34,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0174,74,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,35,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
fpbczGz9CY-ehUGiAAAG,0,0,0.0097,96,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,1,0,0,0,0,0,1,subRoom1_1_50_5,0,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0104,74,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,36,0,1,0,0,1,1,subRoom1_1_50_2,1,0,0,50%
fpbczGz9CY-ehUGiAAAG,0,1,0.0225,93,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,2,1,0,0,0,1,1,subRoom1_1_50_5,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,2,0.0219,74,2,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,37,0,1,0,1,1,1,subRoom1_1_50_2,1,0,0,50%
fpbczGz9CY-ehUGiAAAG,0,1,0.0136,96,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,3,0,1,0,0,1,1,subRoom1_1_50_5,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,2,0.0203,77,2,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,38,0,0,1,1,1,1,subRoom1_1_50_2,0,1,0,50%
fpbczGz9CY-ehUGiAAAG,0,2,0.028,125,2,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,4,0,1,0,1,1,1,subRoom1_1_50_5,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,2,0.0225,77,2,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,39,0,0,1,1,1,1,subRoom1_1_50_2,0,1,0,50%
fpbczGz9CY-ehUGiAAAG,0,2,0.0383,122,2,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,5,0,0,1,1,1,1,subRoom1_1_50_5,0,1,0,50%
PIP80eLTxEhbj4K-AAAB,0,2,0.0249,74,2,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,40,0,0,1,1,1,1,subRoom1_1_50_2,0,1,0,50%
fpbczGz9CY-ehUGiAAAG,0,1,0.018,92,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,6,0,0,1,0,1,1,subRoom1_1_50_5,0,1,0,50%
PIP80eLTxEhbj4K-AAAB,0,2,0.0159,76,2,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,41,0,0,1,0,1,1,subRoom1_1_50_2,0,1,0,50%
fpbczGz9CY-ehUGiAAAG,0,0,0.014,93,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,7,0,1,0,0,1,1,subRoom1_1_50_5,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,2,0.0303,85,2,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,42,0,0,1,0,1,1,subRoom1_1_50_2,0,1,0,50%
fpbczGz9CY-ehUGiAAAG,0,1,0.0088,95,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,8,1,0,0,0,1,1,subRoom1_1_50_5,0,0,1,50%
fpbczGz9CY-ehUGiAAAG,0,2,0.0314,95,2,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,9,0,1,0,1,1,1,subRoom1_1_50_5,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,2,0.0265,85,2,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,43,0,0,1,0,1,1,subRoom1_1_50_2,0,1,0,50%
fpbczGz9CY-ehUGiAAAG,0,1,0.0056,95,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,10,0,0,1,0,1,1,subRoom1_1_50_5,0,1,0,50%
PIP80eLTxEhbj4K-AAAB,0,2,0.0132,98,2,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,44,0,0,1,0,1,1,subRoom1_1_50_2,0,1,0,50%
fpbczGz9CY-ehUGiAAAG,0,2,0.0293,94,2,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,11,0,1,0,1,1,1,subRoom1_1_50_5,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0308,74,3,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,45,0,0,1,1,1,1,subRoom1_1_50_2,0,1,0,50%
fpbczGz9CY-ehUGiAAAG,0,1,0.011,92,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,12,0,0,1,0,1,1,subRoom1_1_50_5,0,1,0,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0322,74,3,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,46,1,0,0,1,1,1,subRoom1_1_50_2,0,0,1,50%
fpbczGz9CY-ehUGiAAAG,0,0,0.0124,93,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,13,0,1,0,0,1,1,subRoom1_1_50_5,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0345,76,3,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,47,1,0,0,1,1,1,subRoom1_1_50_2,0,0,1,50%
fpbczGz9CY-ehUGiAAAG,0,2,0.0157,93,2,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,14,1,0,0,1,1,1,subRoom1_1_50_5,0,0,1,50%
fpbczGz9CY-ehUGiAAAG,0,1,0.0134,94,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,15,0,0,1,0,1,1,subRoom1_1_50_5,0,1,0,50%
PIP80eLTxEhbj4K-AAAB,0,1,0.0138,82,1,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,48,1,0,0,0,1,1,subRoom1_1_50_2,0,0,1,50%
fpbczGz9CY-ehUGiAAAG,0,0,0.0174,96,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,16,0,1,0,0,1,1,subRoom1_1_50_5,1,0,0,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0262,106,3,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,49,0,1,0,1,1,1,subRoom1_1_50_2,1,0,0,50%
fpbczGz9CY-ehUGiAAAG,0,0,0.0176,92,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,17,1,0,0,0,1,1,subRoom1_1_50_5,0,0,1,50%
PIP80eLTxEhbj4K-AAAB,0,0,0.0271,99,3,1,1,A2YGAEODJ5SSF6,subRoom1_1_50_2,50,1,0,0,1,1,1,subRoom1_1_50_2,0,0,1,50%
fpbczGz9CY-ehUGiAAAG,0,0,0.0243,92,1,1,1,A1UL0HQUZQPMSX,subRoom1_1_50_5,18,1,0,0,0,1,1,subRoom1_1_50_5,0,0,1,50%
