1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.340424558945452,-2.782463246125388,-4.477533070816551,0.05486625218894189,4.811434002232481,8.007345146415213,4.92582464718127,2.,2.64,0.,0.1,2.1,0.1
1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.3609497444242242,-2.782463246125388,-4.477533070816551,0.051642196428183615,4.811434002232481,8.007345146415213,5.040215292130059,3.,3.22,1.,0.1,1.1,1.1
1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.381474929902996,-2.782463246125388,-4.477533070816551,0.0485978514790713,4.811434002232481,8.007345146415213,5.1546059370788475,3.,3.22,1.,0.1,1.1,1.1
1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.402000115381768,-2.782463246125388,-4.477533070816551,0.045724320046020374,4.811434002232481,8.007345146415213,5.268996582027636,3.,2.17,1.,0.1,1.1,1.1
1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.42252530086054,-2.782463246125388,-4.477533070816551,0.043013015426281206,4.811434002232481,8.007345146415213,5.383387226976425,2.,1.8800000000000001,0.,0.1,2.1,0.1
1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.443050486339312,-2.782463246125388,-4.477533070816551,0.040455666651476145,4.811434002232481,8.007345146415213,5.497777871925214,2.,2.95,0.,0.1,2.1,0.1
1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.463575671818084,-2.782463246125388,-4.477533070816551,0.03804432109107679,4.811434002232481,8.007345146415213,5.612168516874003,1.,1.6600000000000001,0.,1.1,1.1,0.1
1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.484100857296856,-2.782463246125388,-4.477533070816551,0.03577134483445397,4.811434002232481,8.007345146415213,5.726559161822792,2.,1.73,0.,0.1,2.1,0.1
1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.5046260427756275,-2.782463246125388,-4.477533070816551,0.033629421144691286,4.811434002232481,8.007345146415213,5.8409498067715795,3.,3.73,1.,0.1,1.1,1.1
1.,2.,0.9806255228372814,3.31989937346668,1.436762983514036,3.5251512282543995,-2.782463246125388,-4.477533070816551,0.03161154725382445,4.811434002232481,8.007345146415213,5.955340451720368,3.,2.54,1.,0.1,1.1,1.1
