1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-1.02436523094865,-1.9206031529917016,-1.0077428835111697,0.12619824517337863,1.915106892606039,0.5211074818309404,1.922551285203624,2.,0.71,0.,0.1,2.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-1.0162581275463383,-1.9206031529917016,-1.0077428835111697,0.12461925424999959,1.915106892606039,0.5211074818309404,1.9299956778012088,2.,1.,0.,0.1,2.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-1.0081510241440268,-1.9206031529917016,-1.0077428835111697,0.1230572373660969,1.915106892606039,0.5211074818309404,1.9374400703987937,3.,2.2600000000000002,1.,0.1,1.1,1.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-1.000043920741715,-1.9206031529917016,-1.0077428835111697,0.12151208154714341,1.915106892606039,0.5211074818309404,1.9448844629963784,2.,0.,0.,1.1,1.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9919368173394034,-1.9206031529917016,-1.0077428835111697,0.11998367278767169,1.915106892606039,0.5211074818309404,1.9523288555939633,2.,0.,0.,0.1,2.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9838297139370917,-1.9206031529917016,-1.0077428835111697,0.1184718961068603,1.915106892606039,0.5211074818309404,1.9597732481915482,2.,1.02,0.,0.1,2.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.97572261053478,-1.9206031529917016,-1.0077428835111697,0.11697663560318265,1.915106892606039,0.5211074818309404,1.967217640789133,1.,0.,0.,2.1,0.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9676155071324685,-1.9206031529917016,-1.0077428835111697,0.11549777450811222,1.915106892606039,0.5211074818309404,1.974662033386718,3.,1.07,1.,1.1,0.1,1.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9595084037301568,-1.9206031529917016,-1.0077428835111697,0.11403519523887758,1.915106892606039,0.5211074818309404,1.9821064259843029,3.,2.7600000000000002,1.,0.1,1.1,1.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9514013003278452,-1.9206031529917016,-1.0077428835111697,0.11258877945026174,1.915106892606039,0.5211074818309404,1.9895508185818878,2.,0.31,0.,0.1,2.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9432941969255335,-1.9206031529917016,-1.0077428835111697,0.11115840808544243,1.915106892606039,0.5211074818309404,1.9969952111794727,2.,0.71,0.,0.1,2.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9351870935232218,-1.9206031529917016,-1.0077428835111697,0.1097439614258688,1.915106892606039,0.5211074818309404,2.0044396037770573,2.,0.89,0.,1.1,1.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9270799901209101,-1.9206031529917016,-1.0077428835111697,0.10834531914017338,1.915106892606039,0.5211074818309404,2.0118839963746424,2.,0.68,0.,0.1,1.1,1.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9189728867185986,-1.9206031529917016,-1.0077428835111697,0.10696236033211651,1.915106892606039,0.5211074818309404,2.019328388972227,1.,0.52,0.,1.1,1.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9108657833162869,-1.9206031529917016,-1.0077428835111697,0.1055949635875638,1.915106892606039,0.5211074818309404,2.0267727815698118,2.,0.,0.,0.1,2.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.9027586799139753,-1.9206031529917016,-1.0077428835111697,0.10424300702049519,1.915106892606039,0.5211074818309404,2.034217174167397,2.,1.23,0.,0.1,1.1,1.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.8946515765116636,-1.9206031529917016,-1.0077428835111697,0.10290636831804816,1.915106892606039,0.5211074818309404,2.0416615667649816,1.,0.13,0.,2.1,0.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.8865444731093519,-1.9206031529917016,-1.0077428835111697,0.10158492478459484,1.915106892606039,0.5211074818309404,2.0491059593625667,1.,1.3800000000000001,0.,1.1,0.1,1.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.8784373697070402,-1.9206031529917016,-1.0077428835111697,0.10027855338485704,1.915106892606039,0.5211074818309404,2.0565503519601513,1.,1.1300000000000001,0.,2.1,0.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.8703302663047287,-1.9206031529917016,-1.0077428835111697,0.09898713078606075,1.915106892606039,0.5211074818309404,2.0639947445577365,1.,0.14,0.,1.1,0.1,1.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.862223162902417,-1.9206031529917016,-1.0077428835111697,0.09771053339913473,1.915106892606039,0.5211074818309404,2.071439137155321,3.,1.78,1.,1.1,0.1,1.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.8541160595001054,-1.9206031529917016,-1.0077428835111697,0.09644863741895675,1.915106892606039,0.5211074818309404,2.078883529752906,2.,0.8,0.,0.1,1.1,1.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.8460089560977937,-1.9206031529917016,-1.0077428835111697,0.09520131886365296,1.915106892606039,0.5211074818309404,2.086327922350491,1.,0.27,0.,1.1,1.1,0.1
1.,2.,0.4076903254314726,-1.0324723343509616,0.5674972381618155,-0.837901852695482,-1.9206031529917016,-1.0077428835111697,0.09396845361295504,1.915106892606039,0.5211074818309404,2.0937723149480756,3.,1.69,1.,0.1,0.1,2.1
