1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,1.8226559813306875,-2.9776477243746036,-2.7201572606391533,0.0466856834511171,-3.786496664781202,3.,2.91,1.,0.1,1.1,1.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,1.8785587151992909,-2.9776477243746036,-2.7201572606391533,0.0449863508549625,-3.786496664781202,2.,2.23,0.,0.1,1.1,1.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,1.934461449067894,-2.9776477243746036,-2.7201572606391533,0.043346060547261,-3.786496664781202,3.,2.13,1.,0.1,0.1,2.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,1.990364182936497,-2.9776477243746036,-2.7201572606391533,0.041762963005452895,-3.786496664781202,3.,2.89,1.,0.1,0.1,2.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.0462669168051004,-2.9776477243746036,-2.7201572606391533,0.04023525207411493,-3.786496664781202,3.,2.37,1.,0.1,0.1,2.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.1021696506737033,-2.9776477243746036,-2.7201572606391533,0.03876116504980151,-3.786496664781202,3.,2.62,1.,0.1,0.1,2.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.1580723845423067,-2.9776477243746036,-2.7201572606391533,0.03733898266164132,-3.786496664781202,3.,3.7,1.,0.1,0.1,2.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.21397511841091,-2.9776477243746036,-2.7201572606391533,0.035967028956437636,-3.786496664781202,2.,2.74,0.,0.1,1.1,1.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.269877852279513,-2.9776477243746036,-2.7201572606391533,0.03464367109658375,-3.786496664781202,2.,2.58,0.,0.1,2.1,0.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.3257805861481162,-2.9776477243746036,-2.7201572606391533,0.03336731907866971,-3.786496664781202,3.,2.79,1.,0.1,1.1,1.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.3816833200167196,-2.9776477243746036,-2.7201572606391533,0.03213642538022811,-3.786496664781202,3.,2.75,1.,1.1,0.1,1.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.4375860538853225,-2.9776477243746036,-2.7201572606391533,0.030949484541646165,-3.786496664781202,3.,3.74,1.,0.1,0.1,2.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.493488787753926,-2.9776477243746036,-2.7201572606391533,0.029805032689859356,-3.786496664781202,3.,1.6600000000000001,1.,0.1,0.1,2.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.549391521622529,-2.9776477243746036,-2.7201572606391533,0.028701647010041884,-3.786496664781202,1.,2.4,0.,1.1,0.1,1.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.605294255491132,-2.9776477243746036,-2.7201572606391533,0.02763794517112038,-3.786496664781202,2.,2.64,0.,1.1,1.1,0.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.6611969893597354,-2.9776477243746036,-2.7201572606391533,0.026612584710562152,-3.786496664781202,2.,3.0300000000000002,0.,0.1,2.1,0.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.7170997232283387,-2.9776477243746036,-2.7201572606391533,0.025624262383527326,-3.786496664781202,1.,2.31,0.,1.1,1.1,0.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.7730024570969416,-2.9776477243746036,-2.7201572606391533,0.024671713481126248,-3.786496664781202,2.,2.88,0.,1.1,1.1,0.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.828905190965545,-2.9776477243746036,-2.7201572606391533,0.02375371112219131,-3.786496664781202,2.,2.58,0.,0.1,2.1,0.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.8848079248341483,-2.9776477243746036,-2.7201572606391533,0.022869065522653022,-3.786496664781202,2.,0.64,0.,0.1,2.1,0.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.940710658702751,-2.9776477243746036,-2.7201572606391533,0.022016623246307508,-3.786496664781202,1.,3.0100000000000002,0.,1.1,1.1,0.1
1.,2.,0.8233937107968955,1.7667532474620844,3.913191370802223,2.9966133925713545,-2.9776477243746036,-2.7201572606391533,0.02119526644047353,-3.786496664781202,1.,2.85,0.,2.1,0.1,0.1
