"changingBST_simulation_WAICi","changingBST_simulation_alpha_p2.5","changingBST_simulation_alpha_p25","changingBST_simulation_alpha_p50","changingBST_simulation_alpha_p75","changingBST_simulation_alpha_p97.5","changingBST_simulation_beta_p2.5","changingBST_simulation_beta_p25","changingBST_simulation_beta_p50","changingBST_simulation_beta_p75","changingBST_simulation_beta_p97.5","changingBST_simulation_annealing_p2.5","changingBST_simulation_annealing_p25","changingBST_simulation_annealing_p50","changingBST_simulation_annealing_p75","changingBST_simulation_annealing_p97.5","changingBST_simulation_theta_p2.5","changingBST_simulation_theta_p25","changingBST_simulation_theta_p50","changingBST_simulation_theta_p75","changingBST_simulation_theta_p97.5","changingBST_simulation_theta_slope_p2.5","changingBST_simulation_theta_slope_p25","changingBST_simulation_theta_slope_p50","changingBST_simulation_theta_slope_p75","changingBST_simulation_theta_slope_p97.5","changingBST_simulation_soc_reduction_p2.5","changingBST_simulation_soc_reduction_p25","changingBST_simulation_soc_reduction_p50","changingBST_simulation_soc_reduction_p75","changingBST_simulation_soc_reduction_p97.5","changingBST_simulation_soc_raw_p2.5","changingBST_simulation_soc_raw_p25","changingBST_simulation_soc_raw_p50","changingBST_simulation_soc_raw_p75","changingBST_simulation_soc_raw_p97.5","max_changingBST_simulation_alpha","max_changingBST_simulation_beta","max_changingBST_simulation_annealing","max_changingBST_simulation_theta","max_changingBST_simulation_theta_slope","max_changingBST_simulation_soc_reduction","max_changingBST_simulation_soc_raw","max_changingBST_simulation_log_lik","AIC_changingBST","BIC_changingBST","WAICi_changingBST","log_lik_n_eff","log_lik_Rhat","alpha_n_eff","alpha_Rhat","beta_n_eff","beta_Rhat","soc_raw_n_eff","soc_raw_Rhat","soc_reduction_n_eff","soc_reduction_Rhat","theta_n_eff","theta_Rhat","theta_slope_n_eff","theta_slope_Rhat","annealing_n_eff","annealing_Rhat"
147.7179906854,0.000415231370529251,0.588885799289763,0.826906173375419,0.935303663244619,0.997208430291157,-3.15695390002918,-1.24360829328736,-0.824231195351063,-0.445410760981448,1.92501186342895,-0.93847924805535,0.126077465723766,0.620653621699592,1.18332935232615,3.91992441339496,0.31381884480534,1.49552762121854,2.34789946862971,3.47959810066042,6.73867080236063,-2.04706937789933,-0.527847488036026,0.0851926750418221,0.758830786731668,3.60400482153772,-2.14364728467157,-1.02465004752019,-0.651777794077652,-0.28164713094206,0.593755117547369,-2.81921368624422,-1.76468791988038,-1.34497423986387,-0.928168298358918,0.0064262580731144,0.989145206954891,-0.734312083418742,-0.119893311405973,1.25942783388022,-1.096336233942,0.540065939610714,-0.855400003081614,-68.8800814646073,75.8800814646073,83.74981481178,147.7179906854,175.221878504475,1.03657843987496,147.842264921997,1.05024438012848,326.193827781737,1.03407423524399,1221.26031842254,0.999563897577695,1600,1.00165648253595,1422.02021182713,0.998773469221428,1129.15136981818,1.00085545752071,194.627424451303,1.03582370081944
79.4532855459368,0.108685832645392,0.395177329557231,0.633406523999896,0.819706935486375,0.985800798425863,-0.812541456274671,0.262809353031868,0.861190568084459,1.59402531135831,3.15225467703503,1.58017286128971,3.11059655853201,3.96710270536551,4.77851676776953,7.28752226888906,0.344303816388223,1.60815891269851,2.50083970136053,3.53260198734713,6.95628678255465,-1.96635971478509,-0.464244215572651,0.126755573890908,0.772882202182707,2.97140530999812,-2.27963050732245,-1.14145627487222,-0.768336909963367,-0.399370440093193,0.287370633622635,-3.22210113132,-2.19217084486443,-1.78966801191184,-1.41364470043761,-0.738637392594778,0.323741808367525,0.28571196074286,5.93529930627853,3.22859330593845,0.319377460596152,-1.75548069672187,-0.901804436405556,-37.4225318051718,44.4225318051718,52.2922651523446,79.4532855459368,1325.39636409283,0.998524934258355,1569.08365114896,0.999321710469247,1600,0.99959203644427,1488.64132021858,0.999936944195196,1348.33344462166,0.999340038776792,1552.71850551015,1.00011638397857,1105.10532555027,1.0016294256304,1600,0.999226368510375
47.1193021605566,0.318274711195725,0.463143406923803,0.56823541121095,0.666592356566987,0.851467025916994,0.522517836434739,1.33514823834577,1.86305702097942,2.62525479957492,5.27626609076631,1.26220694610586,2.9138713593886,3.62218876972322,4.56203920658838,7.06752319619877,-1.80764984002806,0.403262029691852,1.33479542391055,2.66688002169571,5.75522266901042,-2.11606934196658,-0.501852132109877,0.0988481208019689,0.694946984024972,3.07170687300763,-2.89514621391422,-1.32281188388021,-0.849888134056607,-0.501707522243793,0.207231664953674,-4.18689272645272,-2.69585215641761,-2.19681961507458,-1.7743811528427,-1.09850764546257,0.650699929613703,4.84610916897556,4.8840926858545,-1.91039313226105,8.37748126724843,-0.628932024816891,-2.37828483095869,-20.1060508185669,27.1060508185669,34.9757841657396,47.1193021605566,1312.47991726288,0.996861585357265,1392.53853926238,1.00161496924293,589.5035567668,1.00840260451721,1284.19504614699,0.999298318489259,1164.75600657263,0.999483379037389,1515.24818462383,0.998556912465228,1419.95225285725,1.00163361370579,1600,1.00049095924587
18.3754434706641,0.74685486055701,0.88913531190775,0.936534152799131,0.973432861883017,0.999187309015764,1.42752615930021,2.45129023268598,3.06294394456218,3.88149080310231,6.0936406190406,1.54378258986157,3.3761770789668,4.26457955408114,5.38736614656633,9.54795043949932,-0.823760769888772,1.3526454205958,2.29630426056577,3.38508826590507,6.60295340282125,-2.12533961324735,-0.537780100293131,0.0620097609148219,0.74178773643857,3.0323006135537,-3.46821044902891,-1.37246154228878,-0.89671143203351,-0.492518688852115,0.18568452778636,-5.61113013319704,-3.37742556703833,-2.66750087296605,-2.16682561828931,-1.31994588278495,0.998777571141975,3.34679462673951,7.03414023385609,3.35112938780605,-0.278922204700773,-1.15273746681457,-4.8797238080857,-5.48603785318631,12.4860378531863,20.3557712003591,18.3754434706641,1457.51537982061,1.00143339270409,1473.99403869461,0.998204525789975,1285.01957713098,1.00136996028875,963.279015326147,1.00906009352179,583.024441006676,1.00831746369673,1600,1.00028613817777,1247.11347722191,1.0023880145086,1333.87729937605,1.00433352284484
120.340949828216,0.568813436435479,0.752949194219535,0.850049448075352,0.922675840651401,0.995757764660333,-4.80144804532122,-3.64884682344283,-3.17435416740125,-2.72879394270099,-1.99370785392858,2.44107417384777,3.41057550613551,3.94574266213371,4.54280339785422,5.9476153957347,0.187069668549925,1.59967109651821,2.43937761213487,3.60830264122441,7.34101828232077,-1.84429748429483,-0.513108662945419,0.0805373945703821,0.752249449355547,3.35399317536252,-2.05954237852398,-1.022272082388,-0.62586083283825,-0.243271700593403,0.749485035744405,-3.2843526125479,-2.21969025276915,-1.8240839828216,-1.44504928791743,-0.763853721176742,0.796043522827904,-3.92382310798759,4.87979523151374,6.30999159218294,2.84878727942431,-0.044680932703146,-1.80414313289892,-57.2043683463513,64.2043683463513,72.074101693524,120.340949828216,1489.79001734274,1.00222138015257,1553.31896782646,0.998969902946208,1393.24720930981,1.00223469728022,1458.2328830011,1.00179541521478,1480.19141478082,1.000238369351,1053.09227087417,1.00595603303005,1092.39494871432,1.00740051898965,1426.75184513653,1.00242439912869
96.128083354207,0.434980548961625,0.607521544471933,0.702405550623086,0.800617665018357,0.961412073119631,-0.15140208772321,0.857184414225734,1.36134393582238,1.90781033085147,3.53400956877267,1.7186456475462,3.41319912496044,4.21225759354122,5.2228731471068,8.54856994579227,-0.385820255351106,1.34436429936765,2.41705417883696,3.48666336385304,7.08221803608293,-1.55794380171158,-0.339103556675898,0.254160777617407,1.09708660184648,3.94625661776888,-1.15258819043975,-0.494352929269631,-0.0499432370520816,0.726182533595158,2.19232694530197,-2.22689839173708,-1.49673857781559,-1.0910125090139,-0.743134813516935,-0.0513537651593301,0.688544157294683,2.33014189946641,5.59259805734274,-0.384143700663848,4.2879988417193,-0.501319926376706,-0.264469157086854,-41.9795736423236,48.9795736423236,56.8493069894964,96.128083354207,1266.49004374977,1.00657649191595,1436.65585652277,1.00263632387673,1349.9936368369,0.999394219295703,950.824325637556,1.00139989667968,856.55298711715,0.999582710737476,1048.11767043639,1.00806071679603,831.819144247222,1.00999289725396,1426.35508499984,1.00065059139908
136.204235254016,0.00313153436709444,0.0766951364084055,0.18152050773179,0.276014141979128,0.783989391945938,-1.37147188308716,-0.345259580549938,0.117026727294576,0.672561527998003,3.10751730390982,-0.376118235318732,1.09192737738641,1.96708889997171,2.8892922043265,5.18801380414524,-0.309625534356479,1.31847627346121,2.32690333566112,3.48153392006571,6.9318298615803,-2.12002571647131,-0.522679683308925,0.0502493865668536,0.649009632505511,3.14427994420355,-2.03928547727621,-1.00137084264379,-0.594310079442175,-0.188134751545164,0.967458836918461,-3.1923780331349,-1.97666054687693,-1.45745923997109,-0.887591174855447,0.572344876489861,0.193941259432227,-0.754253244517655,2.6210972009707,3.05551144510186,-2.55229076414717,-1.46352776400531,-0.0731235835692967,-64.3547341346631,71.3547341346631,79.2244674818359,136.204235254016,1298.53339567791,0.996365002445744,1214.84416131093,1.00063182475472,1017.48113434138,1.00267236917988,1252.58941778499,1.0032571580236,1507.1401421618,0.998455198348048,1455.30457370194,0.997492935031578,1270.82961375733,0.997631890617389,1216.80689800495,1.00136532220995
44.0429659542373,0.444367155454876,0.722570863056364,0.842131082909928,0.920927916677389,0.995461809000513,1.21680878941024,2.54466881347899,3.30300979045935,4.30348164255054,7.32922616415036,1.58157504195541,3.28392343364662,4.11036205888551,5.18060870749831,8.78912691157255,0.398389231191525,1.72837845645172,2.70682323196059,3.80797147407119,7.79599827972818,-1.80715385184429,-0.430272892686528,0.160429669231886,0.895961248913408,3.77480965899007,-2.21721893499218,-1.05784050511764,-0.699352641698333,-0.342043755872026,0.499468492224298,-3.49710271230533,-2.50484523776317,-2.06521282285724,-1.69446675965749,-1.090919677835,0.871603785588809,2.20748097316456,14.9526770048443,2.07436986507361,3.21902867132197,0.409482759148443,-2.90546295543519,-19.3045289434763,26.3045289434763,34.1742622906491,44.0429659542373,1600,0.997725574081894,1464.53770601817,0.998778088338402,1527.52782353568,0.998627373181478,1367.16608279861,1.00300357303894,1572.80706163631,0.999314054018002,822.683517521392,1.0024942435648,1069.96539628255,1.00229848797745,1514.03194452974,0.999139795803155
45.5054469227757,0.092749722078103,0.244875734836795,0.388535304741831,0.563512957984644,0.798272497174863,0.917977198128734,1.72084474238184,2.27074409163942,2.94309291905496,4.84594889400912,1.37579544411677,3.16795360598058,4.10401383907685,5.22176080863975,8.80251088694003,-5.43917767832698,-1.34316403675015,-0.327852175120255,0.547986866040543,3.60836790709296,-3.73978728896532,-0.930702236390738,-0.255753756463659,0.263339879030644,1.71082525357351,-2.52178252975785,-1.18645215241542,-0.795390616984704,-0.418355543700715,0.307962877841787,-4.08097619485885,-2.78262083488569,-2.32701500755632,-1.90807303484721,-1.26756879835836,0.249876220052236,2.05982800429157,5.1749796232975,2.58209375268692,-6.44678995799551,-0.100871255901442,-2.88046522574173,-18.6345536360163,25.6345536360163,33.504286983189,45.5054469227757,1505.553586176,0.996994929441053,1460.29964571436,1.00111529822927,1218.0666729231,1.00600992801031,1128.70396664532,0.998644616671725,1235.79723901271,1.00018658348924,1383.63981793139,0.997149796193922,1557.67357859293,1.00137798028476,1270.11107439024,1.00120647281729
52.4816703898944,0.531225450833388,0.763917669604512,0.862804909432513,0.937916818345356,0.997408039682979,0.310406113939308,1.02532119691718,1.44471235377393,1.90188179055888,3.00715306428959,0.739707244510211,2.59886934486798,3.41890737085981,4.14893066696507,6.21633703788026,-0.112418951897863,1.21812384745724,1.93699633873487,2.91805023724211,5.88919351266215,-1.71345475263739,-0.423493334266411,0.140858126180833,0.791663270462052,3.05202496778484,-2.46903057085431,-1.17250333127458,-0.777820196371912,-0.401210531775684,0.386951389072232,-3.7293763913219,-2.56475711767494,-2.08946715351839,-1.70780421461478,-1.04053809162093,0.870983230417855,1.39194418826567,2.62187555323664,0.889515216857488,1.78952838806289,-0.310918501421389,-3.09486942048844,-24.0141840837682,31.0141840837682,38.883917430941,52.4816703898944,1503.17115372296,1.00070985185403,1404.68113517116,0.99754844904184,1600,1.00111440611917,1413.52020281414,0.998142059646591,1253.20143238938,1.00201174999804,1393.35687465544,0.999695092300383,1241.34867157353,1.00285165329002,1600,1.00242374860737
145.905930609207,0.0166122067514523,0.245377347721866,0.447016046114899,0.645966216213377,0.957779242766243,-3.54469012172882,-2.24301440217071,-1.72273009519242,-1.24571816304433,0.577879119234408,1.23964974569535,2.40029383473518,2.99323271007554,3.66507224714512,5.33711199379191,-0.145894413174766,1.27444339958738,2.15471516052183,3.36004113829163,6.87685050942432,-2.07406279147738,-0.532535980972332,0.0738226337586482,0.669548774689065,3.1228023137695,-2.52415459490242,-1.17882483105174,-0.773178123257632,-0.402034354300713,0.408246949069213,-3.43692452827921,-2.16271370764577,-1.68039316578308,-1.21837364415174,-0.259556932772696,0.556145970836961,-3.28722070492811,4.7249364199696,1.29249812178559,0.179850646365873,-2.86940750034624,0.0666409226634481,-67.9113260421186,74.9113260421186,82.7810593892914,145.905930609207,1018.77866989993,0.999715520459077,1438.86261379229,1.00440342695376,1097.87567445124,0.998303752463752,1252.30711497323,1.00270025927507,1097.64076589108,1.00284003707704,1495.24592590903,1.00028870006367,1200.53933236829,0.998949692174513,1600,1.00408808744445
